PaperID,Individual_ID_reported,Virus_reported,Virus_strain_isolate,Host_reported,Host_order,Sex,Inoculation_route,Dose_raw,Dose_amount,Dose_unit,Duration_of_observation,Susceptible_YN,ClinicalDisease,severity_reported,Severity_note,Histopathology,Organ_tissue_damaged,Mortality_YN,Mortality_reason,Mortality_note,Behaviour,Physical_symptoms,Notes
279,4,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^2,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,5,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^2,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,6,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^2,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,7,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^2,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,8,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^2,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,9,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^2,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,10,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^2,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,A2,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^3,MICLD50,90 days,Y,N,NA,,NA,NA,Y,,,none,none,
279,B2,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^3,MICLD50,90 days,Y,N,NA,,NA,NA,Y,,,none,none,
279,C2,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^3,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,D2,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^3,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,E2,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^3,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,F2,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^3,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,G2,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^3,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,H2,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^3,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,I2,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^3,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,J2,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 1000 MICLD50,10^3,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,H7,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 10000 MICLD50,10^4,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,none,none,
279,Y7,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 10000 MICLD50,10^4,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,"prostration; irritability to light, wind and sounds",weakness; muscular tremors; Muscular spasms; inability to stand on their feet and thumbs; lack of coordination of posterior limbs; paralysis;,
279,A7,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 10000 MICLD50,10^4,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,B7,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 10000 MICLD50,10^4,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,C7,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 10000 MICLD50,10^4,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,D7,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 10000 MICLD50,10^4,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,E7,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 10000 MICLD50,10^4,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,F7,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 10000 MICLD50,10^4,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,G7,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 10000 MICLD50,10^4,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,I7,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 10000 MICLD50,10^4,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,J7,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 10000 MICLD50,10^4,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,Q12,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 100000 MICLD50,10^5,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,"prostration; irritability to light, wind and sounds",weakness; muscular tremors; Muscular spasms; inability to stand on their feet and thumbs; lack of coordination of posterior limbs; paralysis;,
279,X12,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 100000 MICLD50,10^5,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,"prostration; irritability to light, wind and sounds",weakness; muscular tremors; Muscular spasms; inability to stand on their feet and thumbs; lack of coordination of posterior limbs; paralysis;,
279,Z12,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 100000 MICLD50,10^5,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,"prostration; irritability to light, wind and sounds",weakness; muscular tremors; Muscular spasms; inability to stand on their feet and thumbs; lack of coordination of posterior limbs; paralysis;,
279,K12,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 100000 MICLD50,10^5,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,"prostration; irritability to light, wind and sounds",weakness; muscular tremors; Muscular spasms; inability to stand on their feet and thumbs; lack of coordination of posterior limbs; paralysis;,
279,R12,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 100000 MICLD50,10^5,MICLD50,90 days,Y,Y,NA,,NA,NA,Y,,,"prostration; irritability to light, wind and sounds",weakness; muscular tremors; Muscular spasms; inability to stand on their feet and thumbs; lack of coordination of posterior limbs; paralysis;,
279,F12,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 100000 MICLD50,10^5,MICLD50,90 days,N,N,NA,,NA,NA,Y,,,"prostration; irritability to light, wind and sounds",weakness; muscular tremors; Muscular spasms; inability to stand on their feet and thumbs; lack of coordination of posterior limbs; paralysis;,
279,A12,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 100000 MICLD50,10^5,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,B12,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 100000 MICLD50,10^5,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,C12,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 100000 MICLD50,10^5,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
279,D12,Rabies virus,Brldr2918,Desmodus rotundus,Chiroptera,NA,Intramuscular (pectoral muscle),0.1 mL Rabies virussuspension containing 100000 MICLD50,10^5,MICLD50,90 days,N,N,NA,,NA,NA,NA,,,NA,NA,
285,27,Eptesicus I virus,551-86,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,Y,severe (localised lesions brain); mild (widespread lesions spinal cord),,severe,hippocampus,NA,Culled_ethics,,depression,muscle weakness; generalised trembling; paresis or paralysis in one or more limbs,
285,25,Eptesicus I virus,551-86,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,Y,severe (localised lesions brain); mild (widespread lesions spinal cord),,severe,brain,NA,Culled_ethics,,depression,muscle weakness; generalised trembling; paresis or paralysis in one or more limbs,
285,22,Eptesicus I virus,551-86,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,N,NA,,none,none,N,,,none,none,
285,23,Eptesicus I virus,551-86,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,N,NA,,none,none,N,,,none,none,
285,14,Australian bat lyssavirus,96-1432 #1,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,N,NA,,none,none,N,,,none,none,
285,19,Australian bat lyssavirus,96-1432 #1,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,Y,severe (widespread lesions brain); mild (widespread lesions spinal cord),,severe,cerebral cortex; hippocampus; cerebellum,NA,Culled_ethics,,depression,muscle weakness; generalised trembling; paresis or paralysis in one or more limbs,
285,18,Australian bat lyssavirus,96-1432 #1,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,Y,severe (widespread lesions brain); mild (widespread lesions spinal cord),,severe,brain; brainstem; cerebral cortex,NA,Culled_ethics,,depression,muscle weakness; generalised trembling; paresis or paralysis in one or more limbs,
285,15,Australian bat lyssavirus,96-1432 #1,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,N,NA,,none,none,N,,,none,none,
285,12,Australian bat lyssavirus,96-1432 #1,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,N,NA,,none,none,N,,,none,none,
285,13,Australian bat lyssavirus,96-1432 #1,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,N,NA,,none,none,N,,,none,none,
285,5,Australian bat lyssavirus,96-1432 #1,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,N,NA,,none,none,N,,,none,none,
285,6,Australian bat lyssavirus,96-1432 #1,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,N,NA,,none,none,N,,,none,none,
285,7,Australian bat lyssavirus,96-1432 #1,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,N,NA,,none,none,N,,,none,none,
285,8,Australian bat lyssavirus,96-1432 #1,Pteropus poliocephalus,Chiroptera,NA,Intramuscular (extensor carpi radialis),10^5 TCID50,10^5,TCID50,3 months,Y,Y,severe (localised lesions brain); severe (widespread lesions spinal cord),,severe,brain,NA,Culled_ethics,,depression,muscle weakness; generalised trembling; paresis or paralysis in one or more limbs,
292,1F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,2F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,3F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,4F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,5F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,6F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,7F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,8F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,9F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,10F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,11F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,12F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,13F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,14F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,15F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,16F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,17F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,18F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,19F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,20F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,21F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,22F,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,NA,Transplacental,NA,NA,NA,12 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,1,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,F,Subcutaneous,150 MICLD50,150,MICLD50,4 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,2,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,F,Subcutaneous,150 MICLD50,150,MICLD50,4 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,3,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,F,Subcutaneous,150 MICLD50,150,MICLD50,4 days,Y,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,4,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,F,Subcutaneous,150 MICLD50,150,MICLD50,4 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,5,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,F,Subcutaneous,150 MICLD50,150,MICLD50,4 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,6,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,F,Subcutaneous,150 MICLD50,150,MICLD50,4 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,7,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,F,Subcutaneous,150 MICLD50,150,MICLD50,4 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,8,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,F,Subcutaneous,150 MICLD50,150,MICLD50,4 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,9,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,F,Subcutaneous,150 MICLD50,150,MICLD50,4 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,10,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,F,Subcutaneous,150 MICLD50,150,MICLD50,4 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
292,11,Saint Louis encephalitis virus,Mosquito-57,Tadarida b. mexicana,Chiroptera,F,Subcutaneous,150 MICLD50,150,MICLD50,4 days,N,NA,NA,,NA,NA,NA,Culled_experimental design,,NA,NA,
